,STUDYAREAN,IMGPATH,SPECIESID,COMMONNAME,SPECIESWEIGHTS,OBJECT,OBJECTNAME,OBJWEIGHTS
260854,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.2_190228_Cam80\RCW-RCW07.2_01485_2-21-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1478502,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0666_190911\CLE-COLE0666_00051_8-29-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
823207,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00606_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
824077,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00313_6-11-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1104832,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190123\CNE-CONE05.35_00139_1-12-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
750328,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_12_190827\CSE-COSE12_00131_8-14-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1895672,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_05_190730\BEM-BVEM05_01437_6-20-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
2325959,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190827\BSE-BVSE01_05126_8-18-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1969279,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04290_12-21-2018.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
547244,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190827\CT-CT04_07071_8-24-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1947786,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_10_190404\BSW-BVSW10_00116_3-16-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
562231,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190912\CT-CT04_08183_9-5-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
424220,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03_190403\RCW-RCW03_02043_3-13-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1741350,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_06_190429\CLE-COLE06_00102_4-14-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1482513,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_06_190617\CLE-COLE06_00367_6-7-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1162731,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_12_190429\CNC-CONC12_02639_4-15-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
481089,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.3_190228_Cam41\RCW-RCW02.3_00291_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1158409,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_11_190402\CNC-CONC11_02407_3-31-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
598142,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190827\CT-CT06_01267_8-21-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
554008,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190912\CT-CT06_00390_9-7-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1138301,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190827\CNE-CONE05.4_00259_8-22-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
2179988,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190117_Cam72\BV_BVS01_Cam72_190117_00062_1-16-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
1714470,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190812\CLE-COLE0669_00839_8-7-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
933761,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.2_190723\CNE-CONE05.2_09051_7-21-2019.JPG,0.0,None,1.0,0,None,1.0
96380,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_04_190404\RUS-RUS04_00122_3-10-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1938312,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190301\BEM-BVEM02_01259_2-12-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
823319,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00488_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
810117,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_01314_7-27-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
301645,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.2_190228_Cam79\RCW-RCW07.2_00036_2-13-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1969949,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04005_12-18-2018.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
806985,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_11_190402\CSC-CSC11_03718_3-8-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
817492,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190211\CSC-CSC12_00568_2-1-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
749259,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_Cam78_190827\CSE-COSE0.8_00307_8-21-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
893954,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190924\CNE-CONE05.35_01135_9-14-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
2168925,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190207_Cam39\BVS-BVS02_00323_1-25-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
2277291,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190424\BSE-BVSE04_17807_4-9-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1642749,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190729\CLE-COLE0669_01372_7-18-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
243788,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.2_190403_Cam85\RCW-RCW00.2_04418_3-20-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
814069,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_11_190812\CSC-CSC11_00427_8-13-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1721254,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0667_190812\CLE-COLE0667_08490_8-9-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
494586,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_00256_2-11-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
50666,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_07_190528\RUS-RUS07_00909_5-11-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
830356,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190729\CNW-CONW03_01262_7-16-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
823563,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00724_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
850973,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_01_190729\CNW-CONW01_02670_7-22-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
781613,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_111_190729\CSE-COSE111_00307_7-11-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1989761,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190207\BSW-BVSW12_01601_2-5-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
2489165,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_04_190301\BVN-BVN04_01817_2-22-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1309458,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_12_190211\CNC-CONC12_00253_1-26-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
194979,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_05_190301\RUE-RUE05_00651_2-12-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
121746,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_02_190424\RUS-RUS02_00183_4-19-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
553958,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190912\CT-CT06_00379_9-7-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1485776,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_05_190812\CLE-COLE05_00343_8-6-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
1978218,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_01_190207_Cam129\RCNX1943.JPG,24.0,Horse,56517.56756756757,1,Animal,4.264798257492943
1793279,BV Troughs,F:\Nilgai_photo_database\BV\BVT\BV_T_04_190827\BVT-BVT04_02667_8-15-2019.JPG,0.0,None,1.0,0,None,1.0
1467251,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190404_Cam149\CLE-COLE11_02791_3-29-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
184435,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_04542_2-17-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
2490784,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_04_190301\BVN-BVN04_00616_1-28-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
306109,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.5_190507\RCW-RCW02.5_02412_4-23-2019.JPG,28.0,Spider,22485.483870967742,1,Animal,4.264798257492943
1403,Russel Trough,F:\Nilgai_photo_database\RU\RT\R_T_01_190813\RT-RT01_00439_8-8-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
336707,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09.1_190528\RCW-RCW09.1_00005_4-7-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
2425182,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_06_190405\BSE-BVSE06_00121_3-21-2019.JPG,28.0,Spider,22485.483870967742,1,Animal,4.264798257492943
2458826,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190207_Cam138\RCNX0674.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
823604,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00765_6-14-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
387814,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_22_190403\RCW-RCW22_00277_3-14-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
596961,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190827\CT-CT06_00883_8-19-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
2610197,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_04_190118\BVE-BVE04_00023_1-11-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
194930,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_05_190301\RUE-RUE05_00717_2-13-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1362222,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07.1_190729\CNC-CONC07.1_00715_7-23-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1310306,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190211\CNC-CONC07_00228_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1830110,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_02_190509\RCNX8001.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
749439,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_Cam78_190827\CSE-COSE0.8_00420_8-26-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
358655,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam84\RCW-RCW02.1_00361_3-7-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
993944,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190108\CNE-CONE05.35_00093_12-8-2018.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1988991,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190424\BSW-BVSW12_00077_4-8-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
991330,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190311\CNE-CONE05.35_00106_3-2-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1485597,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_05_190812\CLE-COLE05_00150_8-3-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
1138179,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190827\CNE-CONE05.4_00135_8-16-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
814228,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_11_190812\CSC-CSC11_00324_8-9-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
432458,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_01_190507\RCW-RCW01_00081_4-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1607529,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0668_190820\CLE-COLE0668_06358_8-15-2019.JPG,32.0,Tortoise/Turtle,49789.28571428572,1,Animal,4.264798257492943
732483,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_12_190402\CSE-COSE12_00109_3-7-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
2425171,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_06_190405\BSE-BVSE06_00132_3-21-2019.JPG,28.0,Spider,22485.483870967742,1,Animal,4.264798257492943
1937980,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190301\BEM-BVEM02_01566_2-22-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
189001,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00595_4-15-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
2071900,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190404_Cam37\BVS-BVS02_19659_3-13-2019.JPG,0.0,None,1.0,0,None,1.0
1822233,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_3_190125\BSM-BVSM3_00050_1-7-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
692189,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_02_190827\CSE-COSE02_00045_8-13-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1995724,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_11_190509\BSW-BVSW11_00498_5-5-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1149060,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_08_190912\CNC-CONC08_00015_8-27-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
2046342,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_Cam75_190813\BVS-BVS01_05030_7-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
667083,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190924_cam78\CSE-COSE0.8_00003_9-11-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
2412055,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_08_190207_Cam143\RCNX2449.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
624989,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190812\CT-CT06_00283_7-30-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
1352433,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190211_Cam108\CNC-CONC07_00022_1-23-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
740961,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_16_190522\CSE-COSE16_00346_5-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1989006,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190424\BSW-BVSW12_00076_4-8-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
2126035,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190404_Cam (Not 75)\BVS-BVS01_00097_3-19-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
528486,Rio Costero South,F:\Nilgai_photo_database\RC\RCS\RC_S_02_190403\RCS-RCS02_00821_3-25-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
318696,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_02571_2-23-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
261458,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.2_190228_Cam80\RCW-RCW07.2_01605_2-23-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
2524274,Buena Vista Mid,F:\Nilgai_photo_database\BV\BVM\BV_M_19_190301_CamNilgai4\BV_M_19_190301_CamNilgai4_00023_1-28-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
596621,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190827\CT-CT06_00735_8-17-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
1541104,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_12_190827\CLE-COLE12_01844_8-23-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1989177,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190424\BSW-BVSW12_00272_4-19-2019.JPG,19.0,Ocelot,18343.42105263158,1,Animal,4.264798257492943
1642630,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190729\CLE-COLE0669_01363_7-18-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
2498819,Buena Vista Mid,F:\Nilgai_photo_database\BV\BVM\BV_M_20_190110\BVM-BVM20_00892_1-5-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1607531,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0668_190820\CLE-COLE0668_06356_8-15-2019.JPG,32.0,Tortoise/Turtle,49789.28571428572,1,Animal,4.264798257492943
670653,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.6_190911\CSE-COSE0.6_00337_8-29-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
1965877,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_10_190301\BSW-BVSW10_01572_2-26-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
2436204,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_08_190301\BSE-BVSE08_00676_2-23-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
811318,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_13_190211\CSC-COSC13_01894_1-27-2018.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
1947654,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_10_190404\BSW-BVSW10_00338_3-16-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
2196841,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190730\BSE-BVSE03_01695_6-30-2018.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
670797,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.6_190911\CSE-COSE0.6_00256_8-29-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
189159,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00208_4-7-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
188924,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00444_4-12-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
168253,Russel Middle,F:\Nilgai_photo_database\RU\RUM\RU_M_04_190827\RUM-RUM04_08042_8-15-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
974837,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.5_190812\CNE-CONE05.5_00561_8-9-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
399739,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190403_Cam36\RCW-RCW24_02938_3-6-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
2325668,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190827\BSE-BVSE01_04827_8-17-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
419783,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190212_Cam77\RCW-RCW07.1_02407_2-5-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
509377,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_12_190403\RCW-RCW12_00646_3-26-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
2168788,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190207_Cam39\BVS-BVS02_00346_1-27-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1122441,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190619\CNE-CONE05.35_00392_6-18-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
810291,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_00342_7-11-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
1160178,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190322\CNC-CONC65.5_18960_3-16-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
559387,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190912\CT-CT04_07030_9-3-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
180663,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_07_190404\RUE-RUE07_00373_3-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1745480,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0667_190827\CLE-COLE0667_09318_8-21-2019.JPG,0.0,None,1.0,0,None,1.0
824135,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00303_6-11-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
236032,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_00083_3-1-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
1800758,BV Troughs,F:\Nilgai_photo_database\BV\BVT\BV_T_01_190827\BVT-BVT01_04726_8-14-2019.JPG,0.0,None,1.0,0,None,1.0
1368112,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_11_190429\CNC-CONC11_02605_4-28-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1430036,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190924\CN-CON03_00249_9-23-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
500649,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190228_Cam77\RCW-RCW07.1_00379_2-20-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
323527,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190403_Cam36\RCW-RCW24_02114_2-25-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
432996,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_25_190301\RCW-RCW25_00864_2-22-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1365089,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190521\CNC-CONC65.5_00447_5-3-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
624709,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190729\CT-CT06_02575_7-15-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1979138,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_08_190207_Cam133\RCNX0623.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
189729,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00777_4-18-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
